record_id,date,shift,production_line,product,production_quantity,defective_units,scrap_units,downtime_minutes,defect_category,downtime_reason,good_units,defect_rate,scrap_rate
2116,2025-08-24,Morning,Line A,Product Beta,1562,66,9,28.8,Dimensional Error,Quality Issue,1487,0.0423,0.0058
2117,2025-08-24,Afternoon,Line A,Product Alpha,1496,83,21,19.48,Dimensional Error,Changeover,1392,0.0555,0.014
2118,2025-08-24,Night,Line A,Product Gamma,1309,36,4,19.37,Surface Defect,Quality Issue,1269,0.0275,0.0031
2119,2025-08-24,Morning,Line B,Product Gamma,1317,59,10,82.98,Coating Defect,Mechanical Failure,1248,0.0448,0.0076
2120,2025-08-24,Afternoon,Line B,Product Beta,1322,25,5,22.58,Surface Defect,Mechanical Failure,1292,0.0189,0.0038
2121,2025-08-24,Night,Line B,Product Beta,1180,58,17,39.01,Surface Defect,Changeover,1105,0.0492,0.0144
2122,2025-08-24,Morning,Line C,Product Delta,1134,63,18,65.8,Assembly Error,Quality Issue,1053,0.0556,0.0159
2123,2025-08-24,Afternoon,Line C,Product Delta,1064,14,2,65.79,Surface Defect,Changeover,1048,0.0132,0.0019
2124,2025-08-24,Night,Line C,Product Alpha,1014,62,5,15.7,Coating Defect,Mechanical Failure,947,0.0611,0.0049
2125,2025-08-25,Morning,Line A,Product Delta,1493,57,16,76.99,Surface Defect,Material Shortage,1420,0.0382,0.0107
2126,2025-08-25,Afternoon,Line A,Product Delta,1523,55,13,29.22,Dimensional Error,Mechanical Failure,1455,0.0361,0.0085
2127,2025-08-25,Night,Line A,Product Gamma,1296,59,17,62.95,Dimensional Error,Material Shortage,1220,0.0455,0.0131
2128,2025-08-25,Morning,Line B,Product Beta,1284,57,17,81.67,Surface Defect,Quality Issue,1210,0.0444,0.0132
2129,2025-08-25,Afternoon,Line B,Product Alpha,1312,52,12,36.31,Coating Defect,Changeover,1248,0.0396,0.0091
2130,2025-08-25,Night,Line B,Product Delta,1231,64,18,71.75,Coating Defect,Changeover,1149,0.052,0.0146
2131,2025-08-25,Morning,Line C,Product Alpha,1080,22,4,13.7,Surface Defect,,1054,0.0204,0.0037
2132,2025-08-25,Afternoon,Line C,Product Alpha,1013,47,6,73.52,Surface Defect,Quality Issue,960,0.0464,0.0059
2133,2025-08-25,Night,Line C,Product Delta,1046,25,5,27.25,Surface Defect,Material Shortage,1016,0.0239,0.0048
2134,2025-08-26,Morning,Line A,Product Alpha,1473,73,14,49.61,Assembly Error,Changeover,1386,0.0496,0.0095
2135,2025-08-26,Afternoon,Line A,Product Delta,1400,59,8,18.86,Coating Defect,Quality Issue,1333,0.0421,0.0057
2136,2025-08-26,Night,Line A,Product Beta,1352,26,2,39.56,Surface Defect,Changeover,1324,0.0192,0.0015
2137,2025-08-26,Morning,Line B,Product Gamma,1357,57,9,62.78,Surface Defect,Quality Issue,1291,0.042,0.0066
2138,2025-08-26,Afternoon,Line B,Product Beta,1282,75,13,62.74,Surface Defect,Material Shortage,1194,0.0585,0.0101
2139,2025-08-26,Night,Line B,Product Alpha,1205,32,5,13.01,Surface Defect,,1168,0.0266,0.0041
2140,2025-08-26,Morning,Line C,Product Beta,1090,41,7,45.99,Surface Defect,Material Shortage,1042,0.0376,0.0064
2141,2025-08-26,Afternoon,Line C,Product Delta,1040,64,19,73.45,Dimensional Error,Changeover,957,0.0615,0.0183
2142,2025-08-26,Night,Line C,Product Delta,1107,63,16,50.13,Assembly Error,Maintenance,1028,0.0569,0.0145
2143,2025-08-27,Morning,Line A,Product Delta,1574,43,7,43.72,Assembly Error,Maintenance,1524,0.0273,0.0044
2144,2025-08-27,Afternoon,Line A,Product Gamma,1469,45,5,27.25,Dimensional Error,Maintenance,1419,0.0306,0.0034
2145,2025-08-27,Night,Line A,Product Beta,1336,74,7,18.67,Dimensional Error,Mechanical Failure,1255,0.0554,0.0052
2146,2025-08-27,Morning,Line B,Product Alpha,1263,76,15,52.33,Dimensional Error,Material Shortage,1172,0.0602,0.0119
2147,2025-08-27,Afternoon,Line B,Product Gamma,1199,58,11,36.94,Surface Defect,Mechanical Failure,1130,0.0484,0.0092
2148,2025-08-27,Night,Line B,Product Alpha,1175,20,4,73.92,Dimensional Error,Mechanical Failure,1151,0.017,0.0034
2149,2025-08-27,Morning,Line C,Product Beta,1103,38,7,51.14,Dimensional Error,Quality Issue,1058,0.0345,0.0063
2150,2025-08-27,Afternoon,Line C,Product Gamma,1042,25,4,70.99,Assembly Error,Maintenance,1013,0.024,0.0038
2151,2025-08-27,Night,Line C,Product Alpha,951,15,4,26.78,Assembly Error,Changeover,932,0.0158,0.0042
2152,2025-08-28,Morning,Line A,Product Delta,1429,66,6,19.87,Assembly Error,Maintenance,1357,0.0462,0.0042
2153,2025-08-28,Afternoon,Line A,Product Delta,1374,81,10,73.22,Surface Defect,Material Shortage,1283,0.059,0.0073
2154,2025-08-28,Night,Line A,Product Delta,1340,54,7,72.23,Coating Defect,Mechanical Failure,1279,0.0403,0.0052
2155,2025-08-28,Morning,Line B,Product Alpha,1331,66,11,52.65,Assembly Error,Mechanical Failure,1254,0.0496,0.0083
2156,2025-08-28,Afternoon,Line B,Product Beta,1186,31,9,64.64,Coating Defect,Changeover,1146,0.0261,0.0076
2157,2025-08-28,Night,Line B,Product Beta,1265,31,8,68.01,Dimensional Error,Maintenance,1226,0.0245,0.0063
2158,2025-08-28,Morning,Line C,Product Delta,1177,56,13,79.2,Coating Defect,Quality Issue,1108,0.0476,0.011
2159,2025-08-28,Afternoon,Line C,Product Delta,1031,62,12,82.84,Surface Defect,Material Shortage,957,0.0601,0.0116
2160,2025-08-28,Night,Line C,Product Gamma,1053,66,17,78.93,Assembly Error,Mechanical Failure,970,0.0627,0.0161
2161,2025-08-29,Morning,Line A,Product Beta,1550,71,7,41.57,Surface Defect,Mechanical Failure,1472,0.0458,0.0045
2162,2025-08-29,Afternoon,Line A,Product Beta,1483,18,5,60.02,Assembly Error,Mechanical Failure,1460,0.0121,0.0034
2163,2025-08-29,Night,Line A,Product Delta,1306,51,6,69.45,Coating Defect,Quality Issue,1249,0.0391,0.0046
2164,2025-08-29,Morning,Line B,Product Gamma,1210,26,7,45.36,Dimensional Error,Changeover,1177,0.0215,0.0058
2165,2025-08-29,Afternoon,Line B,Product Alpha,1165,26,3,52.0,Coating Defect,Changeover,1136,0.0223,0.0026
2166,2025-08-29,Night,Line B,Product Delta,1176,40,9,50.4,Assembly Error,Mechanical Failure,1127,0.034,0.0077
2167,2025-08-29,Morning,Line C,Product Alpha,1135,40,4,31.0,Dimensional Error,Quality Issue,1091,0.0352,0.0035
2168,2025-08-29,Afternoon,Line C,Product Beta,1143,44,12,81.83,Assembly Error,Mechanical Failure,1087,0.0385,0.0105
2169,2025-08-29,Night,Line C,Product Delta,983,36,4,24.2,Surface Defect,Mechanical Failure,943,0.0366,0.0041
2170,2025-08-30,Morning,Line A,Product Delta,1420,30,7,17.73,Assembly Error,Material Shortage,1383,0.0211,0.0049
2171,2025-08-30,Afternoon,Line A,Product Delta,1424,41,10,58.29,Surface Defect,Changeover,1373,0.0288,0.007
2172,2025-08-30,Night,Line A,Product Gamma,1293,44,10,13.57,Surface Defect,,1239,0.034,0.0077
2173,2025-08-30,Morning,Line B,Product Beta,1287,35,3,66.14,Surface Defect,Changeover,1249,0.0272,0.0023
2174,2025-08-30,Afternoon,Line B,Product Beta,1305,66,10,59.4,Assembly Error,Material Shortage,1229,0.0506,0.0077
2175,2025-08-30,Night,Line B,Product Alpha,1147,65,9,13.86,Assembly Error,,1073,0.0567,0.0078
2176,2025-08-30,Morning,Line C,Product Delta,1168,40,10,59.34,Coating Defect,Mechanical Failure,1118,0.0342,0.0086
2177,2025-08-30,Afternoon,Line C,Product Delta,1143,32,8,30.94,Dimensional Error,Mechanical Failure,1103,0.028,0.007
2178,2025-08-30,Night,Line C,Product Beta,1059,31,8,33.64,Coating Defect,Quality Issue,1020,0.0293,0.0076
2179,2025-08-31,Morning,Line A,Product Alpha,1523,92,14,57.84,Surface Defect,Quality Issue,1417,0.0604,0.0092
2180,2025-08-31,Afternoon,Line A,Product Delta,1387,34,10,79.08,Dimensional Error,Quality Issue,1343,0.0245,0.0072
2181,2025-08-31,Night,Line A,Product Delta,1322,78,14,68.08,Surface Defect,Changeover,1230,0.059,0.0106
2182,2025-08-31,Morning,Line B,Product Alpha,1208,37,7,75.44,Assembly Error,Maintenance,1164,0.0306,0.0058
2183,2025-08-31,Afternoon,Line B,Product Beta,1193,16,4,23.83,Assembly Error,Material Shortage,1173,0.0134,0.0034
2184,2025-08-31,Night,Line B,Product Gamma,1204,21,4,53.93,Coating Defect,Quality Issue,1179,0.0174,0.0033
2185,2025-08-31,Morning,Line C,Product Alpha,1103,31,9,67.65,Dimensional Error,Material Shortage,1063,0.0281,0.0082
2186,2025-08-31,Afternoon,Line C,Product Delta,1135,43,10,77.19,Dimensional Error,Material Shortage,1082,0.0379,0.0088
2187,2025-08-31,Night,Line C,Product Beta,1060,57,11,10.57,Coating Defect,,992,0.0538,0.0104
2188,2025-09-01,Morning,Line A,Product Alpha,1516,80,9,34.99,Dimensional Error,Quality Issue,1427,0.0528,0.0059
2189,2025-09-01,Afternoon,Line A,Product Delta,1497,80,22,64.3,Surface Defect,Material Shortage,1395,0.0534,0.0147
2190,2025-09-01,Night,Line A,Product Gamma,1410,33,4,34.27,Dimensional Error,Maintenance,1373,0.0234,0.0028
2191,2025-09-01,Morning,Line B,Product Beta,1342,78,16,24.06,Assembly Error,Changeover,1248,0.0581,0.0119
2192,2025-09-01,Afternoon,Line B,Product Gamma,1326,55,8,8.71,Assembly Error,,1263,0.0415,0.006
2193,2025-09-01,Night,Line B,Product Beta,1098,20,3,46.32,Dimensional Error,Maintenance,1075,0.0182,0.0027
2194,2025-09-01,Morning,Line C,Product Alpha,1131,35,6,16.33,Dimensional Error,Material Shortage,1090,0.0309,0.0053
2195,2025-09-01,Afternoon,Line C,Product Alpha,1161,19,6,48.87,Surface Defect,Changeover,1136,0.0164,0.0052
2196,2025-09-01,Night,Line C,Product Beta,999,25,6,39.29,Coating Defect,Material Shortage,968,0.025,0.006
2197,2025-09-02,Morning,Line A,Product Gamma,1441,68,15,73.26,Surface Defect,Changeover,1358,0.0472,0.0104
2198,2025-09-02,Afternoon,Line A,Product Alpha,1429,81,23,51.93,Surface Defect,Mechanical Failure,1325,0.0567,0.0161
2199,2025-09-02,Night,Line A,Product Gamma,1374,29,5,73.06,Coating Defect,Quality Issue,1340,0.0211,0.0036
2200,2025-09-02,Morning,Line B,Product Alpha,1351,12,3,10.2,Coating Defect,,1336,0.0089,0.0022
2201,2025-09-02,Afternoon,Line B,Product Delta,1220,59,17,18.03,Assembly Error,Maintenance,1144,0.0484,0.0139
2202,2025-09-02,Night,Line B,Product Gamma,1100,48,6,60.87,Coating Defect,Quality Issue,1046,0.0436,0.0055
2203,2025-09-02,Morning,Line C,Product Beta,1085,30,3,53.2,Dimensional Error,Quality Issue,1052,0.0276,0.0028
2204,2025-09-02,Afternoon,Line C,Product Alpha,1104,27,5,46.81,Assembly Error,Material Shortage,1072,0.0245,0.0045
2205,2025-09-02,Night,Line C,Product Delta,1117,65,10,24.26,Coating Defect,Material Shortage,1042,0.0582,0.009
2206,2025-09-03,Morning,Line A,Product Beta,1453,52,6,18.12,Dimensional Error,Quality Issue,1395,0.0358,0.0041
2207,2025-09-03,Afternoon,Line A,Product Alpha,1437,61,14,75.05,Surface Defect,Changeover,1362,0.0424,0.0097
2208,2025-09-03,Night,Line A,Product Gamma,1323,66,6,38.08,Assembly Error,Maintenance,1251,0.0499,0.0045
2209,2025-09-03,Morning,Line B,Product Delta,1234,67,6,31.28,Assembly Error,Changeover,1161,0.0543,0.0049
2210,2025-09-03,Afternoon,Line B,Product Gamma,1292,64,10,26.68,Coating Defect,Mechanical Failure,1218,0.0495,0.0077
2211,2025-09-03,Night,Line B,Product Beta,1104,49,7,76.13,Dimensional Error,Material Shortage,1048,0.0444,0.0063
2212,2025-09-03,Morning,Line C,Product Delta,1067,47,6,9.94,Dimensional Error,,1014,0.044,0.0056
2213,2025-09-03,Afternoon,Line C,Product Gamma,1125,27,7,29.71,Assembly Error,Quality Issue,1091,0.024,0.0062
2214,2025-09-03,Night,Line C,Product Alpha,1056,14,2,57.66,Assembly Error,Mechanical Failure,1040,0.0133,0.0019
2215,2025-09-04,Morning,Line A,Product Delta,1528,15,2,30.95,Assembly Error,Quality Issue,1511,0.0098,0.0013
2216,2025-09-04,Afternoon,Line A,Product Delta,1372,50,7,8.53,Dimensional Error,,1315,0.0364,0.0051
2217,2025-09-04,Night,Line A,Product Gamma,1445,49,9,50.27,Assembly Error,Maintenance,1387,0.0339,0.0062
2218,2025-09-04,Morning,Line B,Product Alpha,1258,11,2,54.88,Coating Defect,Changeover,1245,0.0087,0.0016
2219,2025-09-04,Afternoon,Line B,Product Beta,1197,43,5,18.87,Assembly Error,Changeover,1149,0.0359,0.0042
2220,2025-09-04,Night,Line B,Product Delta,1215,35,9,23.61,Dimensional Error,Maintenance,1171,0.0288,0.0074
2221,2025-09-04,Morning,Line C,Product Gamma,1188,48,14,63.11,Assembly Error,Quality Issue,1126,0.0404,0.0118
2222,2025-09-04,Afternoon,Line C,Product Alpha,1018,13,3,42.59,Assembly Error,Material Shortage,1002,0.0128,0.0029
2223,2025-09-04,Night,Line C,Product Alpha,959,35,6,19.21,Coating Defect,Changeover,918,0.0365,0.0063
2224,2025-09-05,Morning,Line A,Product Beta,1533,65,9,17.62,Assembly Error,Maintenance,1459,0.0424,0.0059
2225,2025-09-05,Afternoon,Line A,Product Beta,1437,50,10,63.28,Dimensional Error,Changeover,1377,0.0348,0.007
2226,2025-09-05,Night,Line A,Product Beta,1303,53,6,62.15,Surface Defect,Mechanical Failure,1244,0.0407,0.0046
2227,2025-09-05,Morning,Line B,Product Delta,1300,45,12,61.15,Coating Defect,Maintenance,1243,0.0346,0.0092
2228,2025-09-05,Afternoon,Line B,Product Gamma,1218,24,5,63.62,Assembly Error,Material Shortage,1189,0.0197,0.0041
2229,2025-09-05,Night,Line B,Product Beta,1228,24,6,49.51,Assembly Error,Quality Issue,1198,0.0195,0.0049
2230,2025-09-05,Morning,Line C,Product Alpha,1122,30,6,63.52,Assembly Error,Maintenance,1086,0.0267,0.0053
2231,2025-09-05,Afternoon,Line C,Product Delta,1124,25,3,31.55,Coating Defect,Quality Issue,1096,0.0222,0.0027
2232,2025-09-05,Night,Line C,Product Alpha,1040,11,2,49.8,Surface Defect,Quality Issue,1027,0.0106,0.0019
2233,2025-09-06,Morning,Line A,Product Delta,1505,75,9,31.29,Dimensional Error,Quality Issue,1421,0.0498,0.006
2234,2025-09-06,Afternoon,Line A,Product Delta,1373,84,18,11.63,Surface Defect,,1271,0.0612,0.0131
2235,2025-09-06,Night,Line A,Product Delta,1376,53,16,25.18,Coating Defect,Changeover,1307,0.0385,0.0116
2236,2025-09-06,Morning,Line B,Product Gamma,1271,42,6,63.53,Surface Defect,Quality Issue,1223,0.033,0.0047
2237,2025-09-06,Afternoon,Line B,Product Gamma,1266,45,7,80.05,Assembly Error,Quality Issue,1214,0.0355,0.0055
2238,2025-09-06,Night,Line B,Product Alpha,1208,35,10,79.9,Assembly Error,Material Shortage,1163,0.029,0.0083
2239,2025-09-06,Morning,Line C,Product Delta,1157,65,18,76.54,Coating Defect,Maintenance,1074,0.0562,0.0156
2240,2025-09-06,Afternoon,Line C,Product Alpha,1085,56,11,73.73,Assembly Error,Quality Issue,1018,0.0516,0.0101
2241,2025-09-06,Night,Line C,Product Gamma,965,47,13,10.63,Dimensional Error,,905,0.0487,0.0135
2242,2025-09-07,Morning,Line A,Product Gamma,1502,54,14,53.31,Surface Defect,Quality Issue,1434,0.036,0.0093
2243,2025-09-07,Afternoon,Line A,Product Beta,1388,50,13,82.87,Assembly Error,Maintenance,1325,0.036,0.0094
2244,2025-09-07,Night,Line A,Product Alpha,1345,62,18,33.72,Dimensional Error,Material Shortage,1265,0.0461,0.0134
2245,2025-09-07,Morning,Line B,Product Gamma,1227,13,3,78.04,Surface Defect,Material Shortage,1211,0.0106,0.0024
2246,2025-09-07,Afternoon,Line B,Product Delta,1330,22,3,51.74,Coating Defect,Maintenance,1305,0.0165,0.0023
2247,2025-09-07,Night,Line B,Product Gamma,1241,38,4,76.75,Surface Defect,Changeover,1199,0.0306,0.0032
2248,2025-09-07,Morning,Line C,Product Beta,1138,43,8,77.81,Coating Defect,Material Shortage,1087,0.0378,0.007
2249,2025-09-07,Afternoon,Line C,Product Alpha,1134,26,4,55.85,Dimensional Error,Quality Issue,1104,0.0229,0.0035
2250,2025-09-07,Night,Line C,Product Alpha,953,36,10,50.11,Coating Defect,Quality Issue,907,0.0378,0.0105
2251,2025-09-08,Morning,Line A,Product Gamma,1524,91,19,8.44,Dimensional Error,,1414,0.0597,0.0125
2252,2025-09-08,Afternoon,Line A,Product Gamma,1508,64,15,56.8,Surface Defect,Material Shortage,1429,0.0424,0.0099
2253,2025-09-08,Night,Line A,Product Delta,1398,36,5,34.48,Dimensional Error,Maintenance,1357,0.0258,0.0036
2254,2025-09-08,Morning,Line B,Product Delta,1318,80,11,9.5,Coating Defect,,1227,0.0607,0.0083
2255,2025-09-08,Afternoon,Line B,Product Beta,1288,17,3,33.04,Surface Defect,Maintenance,1268,0.0132,0.0023
2256,2025-09-08,Night,Line B,Product Gamma,1257,13,2,67.25,Coating Defect,Quality Issue,1242,0.0103,0.0016
2257,2025-09-08,Morning,Line C,Product Beta,1071,24,6,68.84,Surface Defect,Maintenance,1041,0.0224,0.0056
2258,2025-09-08,Afternoon,Line C,Product Delta,1023,56,6,68.28,Assembly Error,Mechanical Failure,961,0.0547,0.0059
2259,2025-09-08,Night,Line C,Product Delta,1113,67,13,32.13,Surface Defect,Mechanical Failure,1033,0.0602,0.0117
2260,2025-09-09,Morning,Line A,Product Gamma,1423,41,8,25.93,Surface Defect,Material Shortage,1374,0.0288,0.0056
2261,2025-09-09,Afternoon,Line A,Product Delta,1421,89,13,8.44,Assembly Error,,1319,0.0626,0.0091
2262,2025-09-09,Night,Line A,Product Gamma,1339,77,14,78.78,Dimensional Error,Changeover,1248,0.0575,0.0105
2263,2025-09-09,Morning,Line B,Product Alpha,1207,12,3,24.49,Coating Defect,Quality Issue,1192,0.0099,0.0025
2264,2025-09-09,Afternoon,Line B,Product Alpha,1181,56,12,12.28,Assembly Error,,1113,0.0474,0.0102
2265,2025-09-09,Night,Line B,Product Gamma,1136,36,3,35.28,Dimensional Error,Material Shortage,1097,0.0317,0.0026
2266,2025-09-09,Morning,Line C,Product Delta,1067,37,8,52.08,Surface Defect,Mechanical Failure,1022,0.0347,0.0075
2267,2025-09-09,Afternoon,Line C,Product Alpha,1060,29,3,82.39,Coating Defect,Maintenance,1028,0.0274,0.0028
2268,2025-09-09,Night,Line C,Product Beta,1121,59,6,15.64,Coating Defect,Maintenance,1056,0.0526,0.0054
2269,2025-09-10,Morning,Line A,Product Beta,1491,78,10,8.08,Surface Defect,,1403,0.0523,0.0067
2270,2025-09-10,Afternoon,Line A,Product Alpha,1411,16,4,57.65,Assembly Error,Changeover,1391,0.0113,0.0028
2271,2025-09-10,Night,Line A,Product Gamma,1273,79,14,56.55,Assembly Error,Material Shortage,1180,0.0621,0.011
2272,2025-09-10,Morning,Line B,Product Gamma,1269,32,9,45.09,Assembly Error,Material Shortage,1228,0.0252,0.0071
2273,2025-09-10,Afternoon,Line B,Product Alpha,1189,35,8,65.29,Assembly Error,Quality Issue,1146,0.0294,0.0067
2274,2025-09-10,Night,Line B,Product Gamma,1144,40,4,12.94,Dimensional Error,,1100,0.035,0.0035
2275,2025-09-10,Morning,Line C,Product Gamma,1148,63,7,10.69,Coating Defect,,1078,0.0549,0.0061
2276,2025-09-10,Afternoon,Line C,Product Gamma,1116,11,2,69.79,Dimensional Error,Material Shortage,1103,0.0099,0.0018
2277,2025-09-10,Night,Line C,Product Delta,1119,36,3,42.71,Coating Defect,Mechanical Failure,1080,0.0322,0.0027
2278,2025-09-11,Morning,Line A,Product Gamma,1546,21,3,54.11,Dimensional Error,Mechanical Failure,1522,0.0136,0.0019
2279,2025-09-11,Afternoon,Line A,Product Beta,1410,20,4,24.61,Assembly Error,Changeover,1386,0.0142,0.0028
2280,2025-09-11,Night,Line A,Product Delta,1287,36,8,66.76,Assembly Error,Mechanical Failure,1243,0.028,0.0062
2281,2025-09-11,Morning,Line B,Product Beta,1279,51,8,30.31,Coating Defect,Material Shortage,1220,0.0399,0.0063
2282,2025-09-11,Afternoon,Line B,Product Delta,1184,40,5,33.44,Surface Defect,Mechanical Failure,1139,0.0338,0.0042
2283,2025-09-11,Night,Line B,Product Alpha,1139,27,6,14.57,Surface Defect,,1106,0.0237,0.0053
2284,2025-09-11,Morning,Line C,Product Delta,1130,28,7,15.52,Dimensional Error,Changeover,1095,0.0248,0.0062
2285,2025-09-11,Afternoon,Line C,Product Beta,1092,58,17,68.96,Surface Defect,Material Shortage,1017,0.0531,0.0156
2286,2025-09-11,Night,Line C,Product Gamma,1050,53,7,65.67,Dimensional Error,Changeover,990,0.0505,0.0067
2287,2025-09-12,Morning,Line A,Product Alpha,1434,54,10,64.84,Dimensional Error,Changeover,1370,0.0377,0.007
2288,2025-09-12,Afternoon,Line A,Product Beta,1512,21,5,66.77,Coating Defect,Changeover,1486,0.0139,0.0033
2289,2025-09-12,Night,Line A,Product Beta,1449,60,9,52.44,Assembly Error,Material Shortage,1380,0.0414,0.0062
2290,2025-09-12,Morning,Line B,Product Beta,1216,48,13,31.68,Assembly Error,Maintenance,1155,0.0395,0.0107
2291,2025-09-12,Afternoon,Line B,Product Delta,1285,23,3,65.64,Coating Defect,Maintenance,1259,0.0179,0.0023
2292,2025-09-12,Night,Line B,Product Gamma,1171,33,8,63.78,Surface Defect,Mechanical Failure,1130,0.0282,0.0068
2293,2025-09-12,Morning,Line C,Product Gamma,1069,28,6,79.91,Dimensional Error,Changeover,1035,0.0262,0.0056
2294,2025-09-12,Afternoon,Line C,Product Gamma,1016,46,5,69.55,Assembly Error,Quality Issue,965,0.0453,0.0049
2295,2025-09-12,Night,Line C,Product Gamma,1014,40,5,21.21,Dimensional Error,Mechanical Failure,969,0.0394,0.0049
2296,2025-09-13,Morning,Line A,Product Alpha,1522,14,2,73.31,Assembly Error,Maintenance,1506,0.0092,0.0013
2297,2025-09-13,Afternoon,Line A,Product Alpha,1531,79,23,81.98,Dimensional Error,Maintenance,1429,0.0516,0.015
2298,2025-09-13,Night,Line A,Product Gamma,1288,40,8,27.45,Dimensional Error,Maintenance,1240,0.0311,0.0062
2299,2025-09-13,Morning,Line B,Product Beta,1303,15,2,53.72,Dimensional Error,Maintenance,1286,0.0115,0.0015
2300,2025-09-13,Afternoon,Line B,Product Beta,1168,55,12,29.49,Surface Defect,Maintenance,1101,0.0471,0.0103
2301,2025-09-13,Night,Line B,Product Gamma,1204,27,6,51.05,Dimensional Error,Quality Issue,1171,0.0224,0.005
2302,2025-09-13,Morning,Line C,Product Alpha,1071,59,11,66.24,Surface Defect,Mechanical Failure,1001,0.0551,0.0103
2303,2025-09-13,Afternoon,Line C,Product Beta,1147,29,4,66.46,Dimensional Error,Mechanical Failure,1114,0.0253,0.0035
2304,2025-09-13,Night,Line C,Product Gamma,1042,23,3,47.15,Surface Defect,Changeover,1016,0.0221,0.0029
2305,2025-09-14,Morning,Line A,Product Delta,1486,80,14,17.25,Coating Defect,Quality Issue,1392,0.0538,0.0094
