record_id,date,shift,production_line,product,production_quantity,defective_units,scrap_units,downtime_minutes,defect_category,downtime_reason
2063,2025-08-18,Afternoon,Line A,Product Alpha,1452,22,7,38.18,Surface Defect,Changeover
2064,2025-08-18,Night,Line A,Product Alpha,1410,54,10,60.34,Coating Defect,Quality Issue
2065,2025-08-18,Morning,Line B,Product Beta,1336,18,2,61.32,Assembly Error,Quality Issue
2066,2025-08-18,Afternoon,Line B,Product Alpha,1184,34,6,56.23,Surface Defect,Quality Issue
2067,2025-08-18,Night,Line B,Product Gamma,1213,49,14,65.57,Surface Defect,Quality Issue
2068,2025-08-18,Morning,Line C,Product Gamma,1187,30,6,33.81,Coating Defect,Material Shortage
2069,2025-08-18,Afternoon,Line C,Product Beta,1125,69,13,65.09,Coating Defect,Mechanical Failure
2070,2025-08-18,Night,Line C,Product Alpha,1005,35,5,14.28,Dimensional Error,None
2071,2025-08-19,Morning,Line A,Product Gamma,1581,47,4,27.14,Coating Defect,Changeover
2072,2025-08-19,Afternoon,Line A,Product Delta,1420,27,6,77.17,Assembly Error,Material Shortage
2073,2025-08-19,Night,Line A,Product Alpha,1340,64,17,33.95,Coating Defect,Mechanical Failure
2074,2025-08-19,Morning,Line B,Product Gamma,1335,49,13,72.85,Coating Defect,Changeover
2075,2025-08-19,Afternoon,Line B,Product Alpha,1260,31,5,39.05,Surface Defect,Changeover
2076,2025-08-19,Night,Line B,Product Gamma,1147,38,5,78.24,Dimensional Error,Changeover
2077,2025-08-19,Morning,Line C,Product Alpha,1217,40,10,58.44,Dimensional Error,Changeover
2078,2025-08-19,Afternoon,Line C,Product Delta,1136,28,7,14.21,Coating Defect,None
2079,2025-08-19,Night,Line C,Product Alpha,1014,42,9,60.82,Coating Defect,Quality Issue
2080,2025-08-20,Morning,Line A,Product Delta,1543,72,9,56.98,Assembly Error,Changeover
2081,2025-08-20,Afternoon,Line A,Product Gamma,1379,15,3,61.4,Dimensional Error,Material Shortage
2082,2025-08-20,Night,Line A,Product Gamma,1437,90,11,30.65,Dimensional Error,Material Shortage
2083,2025-08-20,Morning,Line B,Product Delta,1210,32,4,44.47,Surface Defect,Changeover
2084,2025-08-20,Afternoon,Line B,Product Alpha,1241,29,3,76.08,Assembly Error,Maintenance
2085,2025-08-20,Night,Line B,Product Beta,1147,62,8,48.7,Assembly Error,Material Shortage
2086,2025-08-20,Morning,Line C,Product Gamma,1163,50,11,49.6,Coating Defect,Quality Issue
2087,2025-08-20,Afternoon,Line C,Product Alpha,1035,33,6,33.12,Surface Defect,Mechanical Failure
2088,2025-08-20,Night,Line C,Product Beta,983,46,12,17.98,Assembly Error,Maintenance
2089,2025-08-21,Morning,Line A,Product Gamma,1534,53,13,76.08,Dimensional Error,Maintenance
2090,2025-08-21,Afternoon,Line A,Product Gamma,1388,53,7,82.17,Dimensional Error,Mechanical Failure
2091,2025-08-21,Night,Line A,Product Delta,1374,42,6,35.92,Surface Defect,Material Shortage
2092,2025-08-21,Morning,Line B,Product Delta,1335,22,3,34.28,Assembly Error,Mechanical Failure
2093,2025-08-21,Afternoon,Line B,Product Beta,1214,53,16,58.53,Surface Defect,Maintenance
2094,2025-08-21,Night,Line B,Product Beta,1144,60,8,42.49,Coating Defect,Mechanical Failure
2095,2025-08-21,Morning,Line C,Product Delta,1111,12,2,57.12,Assembly Error,Mechanical Failure
2096,2025-08-21,Afternoon,Line C,Product Delta,1163,48,13,17.87,Surface Defect,Maintenance
2097,2025-08-21,Night,Line C,Product Delta,1060,49,6,72.67,Assembly Error,Mechanical Failure
2098,2025-08-22,Morning,Line A,Product Beta,1418,23,6,82.78,Assembly Error,Changeover
2099,2025-08-22,Afternoon,Line A,Product Alpha,1395,74,17,78.25,Dimensional Error,Changeover
2100,2025-08-22,Night,Line A,Product Alpha,1449,74,21,29.35,Dimensional Error,Maintenance
2101,2025-08-22,Morning,Line B,Product Delta,1329,70,13,34.84,Dimensional Error,Maintenance
2102,2025-08-22,Afternoon,Line B,Product Delta,1188,41,8,41.19,Assembly Error,Quality Issue
2103,2025-08-22,Night,Line B,Product Delta,1119,38,4,69.22,Assembly Error,Quality Issue
2104,2025-08-22,Morning,Line C,Product Alpha,1128,45,9,49.29,Dimensional Error,Quality Issue
2105,2025-08-22,Afternoon,Line C,Product Delta,1078,19,3,19.02,Assembly Error,Material Shortage
2106,2025-08-22,Night,Line C,Product Delta,1121,15,3,15.04,Surface Defect,Maintenance
2107,2025-08-23,Morning,Line A,Product Beta,1509,39,9,54.97,Surface Defect,Material Shortage
2108,2025-08-23,Afternoon,Line A,Product Alpha,1366,69,9,53.81,Dimensional Error,Changeover
2109,2025-08-23,Night,Line A,Product Gamma,1337,12,3,13.49,Coating Defect,None
2110,2025-08-23,Morning,Line B,Product Delta,1335,21,5,38.78,Surface Defect,Material Shortage
2111,2025-08-23,Afternoon,Line B,Product Gamma,1200,61,7,12.38,Coating Defect,None
2112,2025-08-23,Night,Line B,Product Gamma,1106,44,5,44.53,Assembly Error,Mechanical Failure
2113,2025-08-23,Morning,Line C,Product Alpha,1142,25,4,30.54,Dimensional Error,Changeover
2114,2025-08-23,Afternoon,Line C,Product Beta,1021,32,6,75.56,Surface Defect,Mechanical Failure
2115,2025-08-23,Night,Line C,Product Delta,1048,19,3,16.92,Coating Defect,Maintenance
2116,2025-08-24,Morning,Line A,Product Beta,1562,66,9,28.8,Dimensional Error,Quality Issue
2117,2025-08-24,Afternoon,Line A,Product Alpha,1496,83,21,19.48,Dimensional Error,Changeover
2118,2025-08-24,Night,Line A,Product Gamma,1309,36,4,19.37,Surface Defect,Quality Issue
2119,2025-08-24,Morning,Line B,Product Gamma,1317,59,10,82.98,Coating Defect,Mechanical Failure
2120,2025-08-24,Afternoon,Line B,Product Beta,1322,25,5,22.58,Surface Defect,Mechanical Failure
2121,2025-08-24,Night,Line B,Product Beta,1180,58,17,39.01,Surface Defect,Changeover
2122,2025-08-24,Morning,Line C,Product Delta,1134,63,18,65.8,Assembly Error,Quality Issue
2123,2025-08-24,Afternoon,Line C,Product Delta,1064,14,2,65.79,Surface Defect,Changeover
2124,2025-08-24,Night,Line C,Product Alpha,1014,62,5,15.7,Coating Defect,Mechanical Failure
2125,2025-08-25,Morning,Line A,Product Delta,1493,57,16,76.99,Surface Defect,Material Shortage
2126,2025-08-25,Afternoon,Line A,Product Delta,1523,55,13,29.22,Dimensional Error,Mechanical Failure
2127,2025-08-25,Night,Line A,Product Gamma,1296,59,17,62.95,Dimensional Error,Material Shortage
2128,2025-08-25,Morning,Line B,Product Beta,1284,57,17,81.67,Surface Defect,Quality Issue
2129,2025-08-25,Afternoon,Line B,Product Alpha,1312,52,12,36.31,Coating Defect,Changeover
2130,2025-08-25,Night,Line B,Product Delta,1231,64,18,71.75,Coating Defect,Changeover
2131,2025-08-25,Morning,Line C,Product Alpha,1080,22,4,13.7,Surface Defect,None
2132,2025-08-25,Afternoon,Line C,Product Alpha,1013,47,6,73.52,Surface Defect,Quality Issue
2133,2025-08-25,Night,Line C,Product Delta,1046,25,5,27.25,Surface Defect,Material Shortage
2134,2025-08-26,Morning,Line A,Product Alpha,1473,73,14,49.61,Assembly Error,Changeover
2135,2025-08-26,Afternoon,Line A,Product Delta,1400,59,8,18.86,Coating Defect,Quality Issue
2136,2025-08-26,Night,Line A,Product Beta,1352,26,2,39.56,Surface Defect,Changeover
2137,2025-08-26,Morning,Line B,Product Gamma,1357,57,9,62.78,Surface Defect,Quality Issue
2138,2025-08-26,Afternoon,Line B,Product Beta,1282,75,13,62.74,Surface Defect,Material Shortage
2139,2025-08-26,Night,Line B,Product Alpha,1205,32,5,13.01,Surface Defect,None
2140,2025-08-26,Morning,Line C,Product Beta,1090,41,7,45.99,Surface Defect,Material Shortage
2141,2025-08-26,Afternoon,Line C,Product Delta,1040,64,19,73.45,Dimensional Error,Changeover
2142,2025-08-26,Night,Line C,Product Delta,1107,63,16,50.13,Assembly Error,Maintenance
2143,2025-08-27,Morning,Line A,Product Delta,1574,43,7,43.72,Assembly Error,Maintenance
2144,2025-08-27,Afternoon,Line A,Product Gamma,1469,45,5,27.25,Dimensional Error,Maintenance
2145,2025-08-27,Night,Line A,Product Beta,1336,74,7,18.67,Dimensional Error,Mechanical Failure
2146,2025-08-27,Morning,Line B,Product Alpha,1263,76,15,52.33,Dimensional Error,Material Shortage
2147,2025-08-27,Afternoon,Line B,Product Gamma,1199,58,11,36.94,Surface Defect,Mechanical Failure
2148,2025-08-27,Night,Line B,Product Alpha,1175,20,4,73.92,Dimensional Error,Mechanical Failure
2149,2025-08-27,Morning,Line C,Product Beta,1103,38,7,51.14,Dimensional Error,Quality Issue
2150,2025-08-27,Afternoon,Line C,Product Gamma,1042,25,4,70.99,Assembly Error,Maintenance
2151,2025-08-27,Night,Line C,Product Alpha,951,15,4,26.78,Assembly Error,Changeover
2152,2025-08-28,Morning,Line A,Product Delta,1429,66,6,19.87,Assembly Error,Maintenance
2153,2025-08-28,Afternoon,Line A,Product Delta,1374,81,10,73.22,Surface Defect,Material Shortage
2154,2025-08-28,Night,Line A,Product Delta,1340,54,7,72.23,Coating Defect,Mechanical Failure
2155,2025-08-28,Morning,Line B,Product Alpha,1331,66,11,52.65,Assembly Error,Mechanical Failure
2156,2025-08-28,Afternoon,Line B,Product Beta,1186,31,9,64.64,Coating Defect,Changeover
2157,2025-08-28,Night,Line B,Product Beta,1265,31,8,68.01,Dimensional Error,Maintenance
2158,2025-08-28,Morning,Line C,Product Delta,1177,56,13,79.2,Coating Defect,Quality Issue
2159,2025-08-28,Afternoon,Line C,Product Delta,1031,62,12,82.84,Surface Defect,Material Shortage
2160,2025-08-28,Night,Line C,Product Gamma,1053,66,17,78.93,Assembly Error,Mechanical Failure
2161,2025-08-29,Morning,Line A,Product Beta,1550,71,7,41.57,Surface Defect,Mechanical Failure
2162,2025-08-29,Afternoon,Line A,Product Beta,1483,18,5,60.02,Assembly Error,Mechanical Failure
2163,2025-08-29,Night,Line A,Product Delta,1306,51,6,69.45,Coating Defect,Quality Issue
2164,2025-08-29,Morning,Line B,Product Gamma,1210,26,7,45.36,Dimensional Error,Changeover
2165,2025-08-29,Afternoon,Line B,Product Alpha,1165,26,3,52,Coating Defect,Changeover
2166,2025-08-29,Night,Line B,Product Delta,1176,40,9,50.4,Assembly Error,Mechanical Failure
2167,2025-08-29,Morning,Line C,Product Alpha,1135,40,4,31,Dimensional Error,Quality Issue
2168,2025-08-29,Afternoon,Line C,Product Beta,1143,44,12,81.83,Assembly Error,Mechanical Failure
2169,2025-08-29,Night,Line C,Product Delta,983,36,4,24.2,Surface Defect,Mechanical Failure
2170,2025-08-30,Morning,Line A,Product Delta,1420,30,7,17.73,Assembly Error,Material Shortage
2171,2025-08-30,Afternoon,Line A,Product Delta,1424,41,10,58.29,Surface Defect,Changeover
2172,2025-08-30,Night,Line A,Product Gamma,1293,44,10,13.57,Surface Defect,None
2173,2025-08-30,Morning,Line B,Product Beta,1287,35,3,66.14,Surface Defect,Changeover
2174,2025-08-30,Afternoon,Line B,Product Beta,1305,66,10,59.4,Assembly Error,Material Shortage
2175,2025-08-30,Night,Line B,Product Alpha,1147,65,9,13.86,Assembly Error,None
2176,2025-08-30,Morning,Line C,Product Delta,1168,40,10,59.34,Coating Defect,Mechanical Failure
2177,2025-08-30,Afternoon,Line C,Product Delta,1143,32,8,30.94,Dimensional Error,Mechanical Failure
2178,2025-08-30,Night,Line C,Product Beta,1059,31,8,33.64,Coating Defect,Quality Issue
2179,2025-08-31,Morning,Line A,Product Alpha,1523,92,14,57.84,Surface Defect,Quality Issue
2180,2025-08-31,Afternoon,Line A,Product Delta,1387,34,10,79.08,Dimensional Error,Quality Issue
2181,2025-08-31,Night,Line A,Product Delta,1322,78,14,68.08,Surface Defect,Changeover
2182,2025-08-31,Morning,Line B,Product Alpha,1208,37,7,75.44,Assembly Error,Maintenance
2183,2025-08-31,Afternoon,Line B,Product Beta,1193,16,4,23.83,Assembly Error,Material Shortage
2184,2025-08-31,Night,Line B,Product Gamma,1204,21,4,53.93,Coating Defect,Quality Issue
2185,2025-08-31,Morning,Line C,Product Alpha,1103,31,9,67.65,Dimensional Error,Material Shortage
2186,2025-08-31,Afternoon,Line C,Product Delta,1135,43,10,77.19,Dimensional Error,Material Shortage
2187,2025-08-31,Night,Line C,Product Beta,1060,57,11,10.57,Coating Defect,None
2188,2025-09-01,Morning,Line A,Product Alpha,1516,80,9,34.99,Dimensional Error,Quality Issue
2189,2025-09-01,Afternoon,Line A,Product Delta,1497,80,22,64.3,Surface Defect,Material Shortage
2190,2025-09-01,Night,Line A,Product Gamma,1410,33,4,34.27,Dimensional Error,Maintenance
2191,2025-09-01,Morning,Line B,Product Beta,1342,78,16,24.06,Assembly Error,Changeover
2192,2025-09-01,Afternoon,Line B,Product Gamma,1326,55,8,8.71,Assembly Error,None
2193,2025-09-01,Night,Line B,Product Beta,1098,20,3,46.32,Dimensional Error,Maintenance
2194,2025-09-01,Morning,Line C,Product Alpha,1131,35,6,16.33,Dimensional Error,Material Shortage
2195,2025-09-01,Afternoon,Line C,Product Alpha,1161,19,6,48.87,Surface Defect,Changeover
2196,2025-09-01,Night,Line C,Product Beta,999,25,6,39.29,Coating Defect,Material Shortage
2197,2025-09-02,Morning,Line A,Product Gamma,1441,68,15,73.26,Surface Defect,Changeover
2198,2025-09-02,Afternoon,Line A,Product Alpha,1429,81,23,51.93,Surface Defect,Mechanical Failure
2199,2025-09-02,Night,Line A,Product Gamma,1374,29,5,73.06,Coating Defect,Quality Issue
2200,2025-09-02,Morning,Line B,Product Alpha,1351,12,3,10.2,Coating Defect,None
2201,2025-09-02,Afternoon,Line B,Product Delta,1220,59,17,18.03,Assembly Error,Maintenance
2202,2025-09-02,Night,Line B,Product Gamma,1100,48,6,60.87,Coating Defect,Quality Issue
2203,2025-09-02,Morning,Line C,Product Beta,1085,30,3,53.2,Dimensional Error,Quality Issue
2204,2025-09-02,Afternoon,Line C,Product Alpha,1104,27,5,46.81,Assembly Error,Material Shortage
2205,2025-09-02,Night,Line C,Product Delta,1117,65,10,24.26,Coating Defect,Material Shortage
2206,2025-09-03,Morning,Line A,Product Beta,1453,52,6,18.12,Dimensional Error,Quality Issue
2207,2025-09-03,Afternoon,Line A,Product Alpha,1437,61,14,75.05,Surface Defect,Changeover
2208,2025-09-03,Night,Line A,Product Gamma,1323,66,6,38.08,Assembly Error,Maintenance
2209,2025-09-03,Morning,Line B,Product Delta,1234,67,6,31.28,Assembly Error,Changeover
2210,2025-09-03,Afternoon,Line B,Product Gamma,1292,64,10,26.68,Coating Defect,Mechanical Failure
2211,2025-09-03,Night,Line B,Product Beta,1104,49,7,76.13,Dimensional Error,Material Shortage
2212,2025-09-03,Morning,Line C,Product Delta,1067,47,6,9.94,Dimensional Error,None
2213,2025-09-03,Afternoon,Line C,Product Gamma,1125,27,7,29.71,Assembly Error,Quality Issue
2214,2025-09-03,Night,Line C,Product Alpha,1056,14,2,57.66,Assembly Error,Mechanical Failure
2215,2025-09-04,Morning,Line A,Product Delta,1528,15,2,30.95,Assembly Error,Quality Issue
2216,2025-09-04,Afternoon,Line A,Product Delta,1372,50,7,8.53,Dimensional Error,None
2217,2025-09-04,Night,Line A,Product Gamma,1445,49,9,50.27,Assembly Error,Maintenance
2218,2025-09-04,Morning,Line B,Product Alpha,1258,11,2,54.88,Coating Defect,Changeover
2219,2025-09-04,Afternoon,Line B,Product Beta,1197,43,5,18.87,Assembly Error,Changeover
2220,2025-09-04,Night,Line B,Product Delta,1215,35,9,23.61,Dimensional Error,Maintenance
2221,2025-09-04,Morning,Line C,Product Gamma,1188,48,14,63.11,Assembly Error,Quality Issue
2222,2025-09-04,Afternoon,Line C,Product Alpha,1018,13,3,42.59,Assembly Error,Material Shortage
2223,2025-09-04,Night,Line C,Product Alpha,959,35,6,19.21,Coating Defect,Changeover
2224,2025-09-05,Morning,Line A,Product Beta,1533,65,9,17.62,Assembly Error,Maintenance
2225,2025-09-05,Afternoon,Line A,Product Beta,1437,50,10,63.28,Dimensional Error,Changeover
2226,2025-09-05,Night,Line A,Product Beta,1303,53,6,62.15,Surface Defect,Mechanical Failure
2227,2025-09-05,Morning,Line B,Product Delta,1300,45,12,61.15,Coating Defect,Maintenance
2228,2025-09-05,Afternoon,Line B,Product Gamma,1218,24,5,63.62,Assembly Error,Material Shortage
2229,2025-09-05,Night,Line B,Product Beta,1228,24,6,49.51,Assembly Error,Quality Issue
2230,2025-09-05,Morning,Line C,Product Alpha,1122,30,6,63.52,Assembly Error,Maintenance
2231,2025-09-05,Afternoon,Line C,Product Delta,1124,25,3,31.55,Coating Defect,Quality Issue
2232,2025-09-05,Night,Line C,Product Alpha,1040,11,2,49.8,Surface Defect,Quality Issue
2233,2025-09-06,Morning,Line A,Product Delta,1505,75,9,31.29,Dimensional Error,Quality Issue
2234,2025-09-06,Afternoon,Line A,Product Delta,1373,84,18,11.63,Surface Defect,None
2235,2025-09-06,Night,Line A,Product Delta,1376,53,16,25.18,Coating Defect,Changeover
2236,2025-09-06,Morning,Line B,Product Gamma,1271,42,6,63.53,Surface Defect,Quality Issue
2237,2025-09-06,Afternoon,Line B,Product Gamma,1266,45,7,80.05,Assembly Error,Quality Issue
2238,2025-09-06,Night,Line B,Product Alpha,1208,35,10,79.9,Assembly Error,Material Shortage
2239,2025-09-06,Morning,Line C,Product Delta,1157,65,18,76.54,Coating Defect,Maintenance
2240,2025-09-06,Afternoon,Line C,Product Alpha,1085,56,11,73.73,Assembly Error,Quality Issue
2241,2025-09-06,Night,Line C,Product Gamma,965,47,13,10.63,Dimensional Error,None
2242,2025-09-07,Morning,Line A,Product Gamma,1502,54,14,53.31,Surface Defect,Quality Issue
2243,2025-09-07,Afternoon,Line A,Product Beta,1388,50,13,82.87,Assembly Error,Maintenance
2244,2025-09-07,Night,Line A,Product Alpha,1345,62,18,33.72,Dimensional Error,Material Shortage
2245,2025-09-07,Morning,Line B,Product Gamma,1227,13,3,78.04,Surface Defect,Material Shortage
2246,2025-09-07,Afternoon,Line B,Product Delta,1330,22,3,51.74,Coating Defect,Maintenance
2247,2025-09-07,Night,Line B,Product Gamma,1241,38,4,76.75,Surface Defect,Changeover
2248,2025-09-07,Morning,Line C,Product Beta,1138,43,8,77.81,Coating Defect,Material Shortage
2249,2025-09-07,Afternoon,Line C,Product Alpha,1134,26,4,55.85,Dimensional Error,Quality Issue
2250,2025-09-07,Night,Line C,Product Alpha,953,36,10,50.11,Coating Defect,Quality Issue
2251,2025-09-08,Morning,Line A,Product Gamma,1524,91,19,8.44,Dimensional Error,None
2252,2025-09-08,Afternoon,Line A,Product Gamma,1508,64,15,56.8,Surface Defect,Material Shortage
2253,2025-09-08,Night,Line A,Product Delta,1398,36,5,34.48,Dimensional Error,Maintenance
2254,2025-09-08,Morning,Line B,Product Delta,1318,80,11,9.5,Coating Defect,None
2255,2025-09-08,Afternoon,Line B,Product Beta,1288,17,3,33.04,Surface Defect,Maintenance
2256,2025-09-08,Night,Line B,Product Gamma,1257,13,2,67.25,Coating Defect,Quality Issue
2257,2025-09-08,Morning,Line C,Product Beta,1071,24,6,68.84,Surface Defect,Maintenance
2258,2025-09-08,Afternoon,Line C,Product Delta,1023,56,6,68.28,Assembly Error,Mechanical Failure
2259,2025-09-08,Night,Line C,Product Delta,1113,67,13,32.13,Surface Defect,Mechanical Failure
2260,2025-09-09,Morning,Line A,Product Gamma,1423,41,8,25.93,Surface Defect,Material Shortage
2261,2025-09-09,Afternoon,Line A,Product Delta,1421,89,13,8.44,Assembly Error,None
2262,2025-09-09,Night,Line A,Product Gamma,1339,77,14,78.78,Dimensional Error,Changeover
2263,2025-09-09,Morning,Line B,Product Alpha,1207,12,3,24.49,Coating Defect,Quality Issue
2264,2025-09-09,Afternoon,Line B,Product Alpha,1181,56,12,12.28,Assembly Error,None
2265,2025-09-09,Night,Line B,Product Gamma,1136,36,3,35.28,Dimensional Error,Material Shortage
2266,2025-09-09,Morning,Line C,Product Delta,1067,37,8,52.08,Surface Defect,Mechanical Failure
2267,2025-09-09,Afternoon,Line C,Product Alpha,1060,29,3,82.39,Coating Defect,Maintenance
2268,2025-09-09,Night,Line C,Product Beta,1121,59,6,15.64,Coating Defect,Maintenance
2269,2025-09-10,Morning,Line A,Product Beta,1491,78,10,8.08,Surface Defect,None
2270,2025-09-10,Afternoon,Line A,Product Alpha,1411,16,4,57.65,Assembly Error,Changeover
2271,2025-09-10,Night,Line A,Product Gamma,1273,79,14,56.55,Assembly Error,Material Shortage
2272,2025-09-10,Morning,Line B,Product Gamma,1269,32,9,45.09,Assembly Error,Material Shortage
2273,2025-09-10,Afternoon,Line B,Product Alpha,1189,35,8,65.29,Assembly Error,Quality Issue
2274,2025-09-10,Night,Line B,Product Gamma,1144,40,4,12.94,Dimensional Error,None
2275,2025-09-10,Morning,Line C,Product Gamma,1148,63,7,10.69,Coating Defect,None
2276,2025-09-10,Afternoon,Line C,Product Gamma,1116,11,2,69.79,Dimensional Error,Material Shortage
2277,2025-09-10,Night,Line C,Product Delta,1119,36,3,42.71,Coating Defect,Mechanical Failure
2278,2025-09-11,Morning,Line A,Product Gamma,1546,21,3,54.11,Dimensional Error,Mechanical Failure
